ID,Name,Label,Content
D243_K1,Khoản 1 Điều 243,Khoản,"Người nào đốt, phá rừng trái phép hoặc có hành vi khác hủy hoại rừng thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 100.000.000 đồng đến 1.000.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 01 năm đến 05 năm:"
D243_K1_Da,Điểm a Khoản 1 Điều 243,Điểm,Cây trồng chưa thành rừng hoặc rừng khoanh nuôi tái sinh thuộc rừng chưa có trữ lượng có diện tích từ 30.000 mét vuông (m2) đến dưới 50.000 mét vuông (m2);
D243_K1_Db,Điểm b Khoản 1 Điều 243,Điểm,Rừng sản xuất có diện tích từ 5.000 mét vuông (m2) đến dưới 10.000 mét vuông (m2);
D243_K1_Dc,Điểm c Khoản 1 Điều 243,Điểm,Rừng phòng hộ có diện tích từ 3.000 mét vuông (m2) đến dưới 7.000 mét vuông (m2);
D243_K1_Dd,Điểm d Khoản 1 Điều 243,Điểm,Rừng đặc dụng có diện tích từ 1.000 mét vuông (m2) đến dưới 3.000 mét vuông (m2);
D243_K1_De,Điểm e Khoản 1 Điều 243,Điểm,"Thực vật thuộc Danh mục loài nguy cấp, quý, hiếm được ưu tiên bảo vệ hoặc Danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm Nhóm IA trị giá từ 20.000.000 đồng đến dưới 60.000.000 đồng; thực vật thuộc Danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm Nhóm IIA trị giá từ 40.000.000 đồng đến dưới 100.000.000 đồng;"
D243_K1_Dg,Điểm g Khoản 1 Điều 243,Điểm,"Diện tích rừng hoặc trị giá lâm sản dưới mức quy định tại một trong các điểm a, b, c, d, đ và e khoản này nhưng đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm."
D243_K1_Dđ,Điểm đ Khoản 1 Điều 243,Điểm,Gây thiệt hại về lâm sản trị giá từ 50.000.000 đồng đến dưới 100.000.000 đồng trong trường hợp rừng bị thiệt hại không tính được bằng diện tích;
D243_K2,Khoản 2 Điều 243,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm:"
D243_K2_Da,Điểm a Khoản 2 Điều 243,Điểm,Có tổ chức;
D243_K2_Db,Điểm b Khoản 2 Điều 243,Điểm,"Lợi dụng chức vụ, quyền hạn hoặc lợi dụng danh nghĩa cơ quan, tổ chức;"
D243_K2_Dc,Điểm c Khoản 2 Điều 243,Điểm,Tái phạm nguy hiểm;
D243_K2_Dd,Điểm d Khoản 2 Điều 243,Điểm,Cây trồng chưa thành rừng hoặc rừng khoanh nuôi tái sinh thuộc rừng chưa có trữ lượng có diện tích từ 50.000 mét vuông (m2) đến dưới 100.000 mét vuông (m2);
D243_K2_De,Điểm e Khoản 2 Điều 243,Điểm,Rừng phòng hộ có diện tích từ 7.000 mét vuông (m2) đến dưới 10.000 mét vuông (m2);
D243_K2_Dg,Điểm g Khoản 2 Điều 243,Điểm,Rừng đặc dụng có diện tích từ 3.000 mét vuông (m2) đến dưới 5.000 mét vuông (m2);
D243_K2_Dh,Điểm h Khoản 2 Điều 243,Điểm,Gây thiệt hại về lâm sản trị giá từ 100.000.000 đồng đến dưới 200.000.000 đồng trong trường hợp rừng bị thiệt hại không tính được bằng diện tích;
D243_K2_Di,Điểm i Khoản 2 Điều 243,Điểm,"Thực vật thuộc Danh mục loài nguy cấp, quý, hiếm được ưu tiên bảo vệ hoặc Danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm Nhóm IA trị giá từ 60.000.000 đồng đến dưới 100.000.000 đồng; thực vật thuộc Danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm Nhóm IIA trị giá từ 100.000.000 đồng đến dưới 200.000.000 đồng."
D243_K2_Dđ,Điểm đ Khoản 2 Điều 243,Điểm,Rừng sản xuất có diện tích từ 10.000 mét vuông (m2) đến dưới 50.000 mét vuông (m2);
D243_K3,Khoản 3 Điều 243,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:"
D243_K3_Da,Điểm a Khoản 3 Điều 243,Điểm,Cây trồng chưa thành rừng hoặc rừng khoanh nuôi tái sinh thuộc rừng chưa có trữ lượng có diện tích 100.000 mét vuông (m2) trở lên;
D243_K3_Db,Điểm b Khoản 3 Điều 243,Điểm,Rừng sản xuất có diện tích 50.000 mét vuông (m2) trở lên; c) Rừng phòng hộ có diện tích 10.000 mét vuông (m2) trở lên; d) Rừng đặc dụng có diện tích 5.000 mét vuông (m2) trở lên;
D243_K3_De,Điểm e Khoản 3 Điều 243,Điểm,"Thực vật thuộc Danh mục loài nguy cấp, quý, hiếm được ưu tiên bảo vệ hoặc Danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm Nhóm IA trị giá 100.000.000 đồng trở lên; thực vật thuộc Danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm Nhóm IIA trị giá 200.000.000 đồng trở lên."
D243_K3_Dđ,Điểm đ Khoản 3 Điều 243,Điểm,Gây thiệt hại về lâm sản trị giá 200.000.000 đồng trở lên trong trường hợp rừng bị thiệt hại không tính được bằng diện tích;
D243_K4,Khoản 4 Điều 243,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 40.000.000 đồng đến 200.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
D243_K5,Khoản 5 Điều 243,Khoản,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:"
D243_K5_Da,Điểm a Khoản 5 Điều 243,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 1.000.000.000 đồng đến 4.000.000.000 đồng;"
D243_K5_Db,Điểm b Khoản 5 Điều 243,Điểm,"Phạm tội thuộc một trong các trường hợp quy định tại các điểm a, c, d, đ, e, g, h và i khoản 2 Điều này, thì bị phạt tiền từ 4.000.000.000 đồng đến 10.000.000.000 đồng;"
D243_K5_Dc,Điểm c Khoản 5 Điều 243,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt tiền từ 10.000.000.000 đồng đến 14.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 06 tháng đến 03 năm;"
D243_K5_Dd,Điểm d Khoản 5 Điều 243,Điểm,"Phạm tội thuộc trường hợp quy định tại Điều 79 của Bộ luật này, thì bị đình chỉ hoạt động vĩnh viễn;"
D243_K5_Dđ,Điểm đ Khoản 5 Điều 243,Điểm,"Pháp nhân thương mại còn có thể bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định hoặc cấm huy động vốn từ 01 năm đến 03 năm."
D244,"Tội vi phạm quy định về bảo vệ động vật nguy cấp, quý, hiếm[220]",Điều,"Tội vi phạm quy định về bảo vệ động vật nguy cấp, quý, hiếm[220]"
D244_K1,Khoản 1 Điều 244,Khoản,"Người nào vi phạm quy định về bảo vệ động vật thuộc Danh mục loài nguy cấp, quý, hiếm được ưu tiên bảo vệ hoặc Danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm Nhóm IB hoặc Phụ lục I Công ước về buôn bán quốc tế các loài động vật, thực vật hoang dã nguy cấp thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 1.000.000.000 đồng đến 4.000.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm:"
D244_K1_Da,Điểm a Khoản 1 Điều 244,Điểm,"Săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật thuộc Danh mục loài nguy cấp, quý, hiếm được ưu tiên bảo vệ;"
D244_K1_Db,Điểm b Khoản 1 Điều 244,Điểm,"Tàng trữ, vận chuyển, buôn bán trái phép cá thể, bộ phận cơ thể không thể tách rời sự sống hoặc sản phẩm của động vật quy định tại điểm a khoản này;"
D244_K1_Dc,Điểm c Khoản 1 Điều 244,Điểm,"Tàng trữ, vận chuyển, buôn bán trái phép ngà voi có khối lượng từ 02 kilôgam đến dưới 20 kilôgam; sừng tê giác có khối lượng từ 50 gam đến dưới 01 kilôgam;"
D244_K1_Dd,Điểm d Khoản 1 Điều 244,Điểm,"Săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật thuộc Danh mục thực vật rừng, động vật rừng nguy cấp, quý, hiếm Nhóm IB hoặc Phụ lục I Công ước về buôn bán quốc tế các loài động vật, thực vật hoang dã nguy cấp mà không thuộc loài quy định tại điểm a khoản này với số lượng từ 03 cá thể đến 07 cá thể lớp thú, từ 07 cá thể đến 10 cá thể lớp chim, bò sát hoặc từ 10 cá thể đến 15 cá thể động vật lớp khác;"
D244_K1_De,Điểm e Khoản 1 Điều 244,Điểm,"Săn bắt, giết, nuôi, nhốt, vận chuyển, buôn bán trái phép động vật hoặc tàng trữ, vận chuyển, buôn bán trái phép cá thể, bộ phận cơ thể không thể tách rời sự sống hoặc sản phẩm của động vật có số lượng dưới mức quy định tại các điểm c, d và đ khoản này nhưng đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm."
D244_K1_Dđ,Điểm đ Khoản 1 Điều 244,Điểm,"Tàng trữ, vận chuyển, buôn bán trái phép cá thể, bộ phận cơ thể không thể tách rời sự sống của từ 03 cá thể đến 07 cá thể lớp thú, từ 07 cá thể đến 10 cá thể lớp chim, bò sát hoặc từ 10 cá thể đến 15 cá thể động vật lớp khác quy định tại điểm d khoản này;"
D244_K2,Khoản 2 Điều 244,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:"
D244_K2_Da,Điểm a Khoản 2 Điều 244,Điểm,"Số lượng động vật hoặc bộ phận cơ thể không thể tách rời sự sống của từ 03 cá thể đến 07 cá thể lớp thú, từ 07 cá thể đến 10 cá thể lớp chim, bò sát hoặc từ 10 cá thể đến 15 cá thể động vật lớp khác quy định tại điểm a khoản 1 Điều này;"
D244_K2_Db,Điểm b Khoản 2 Điều 244,Điểm,"Số lượng động vật hoặc bộ phận cơ thể không thể tách rời sự sống của từ 08 cá thể đến 11 cá thể lớp thú, từ 11 cá thể đến 15 cá thể lớp chim, bò sát hoặc từ 16 cá thể đến 20 cá thể động vật lớp khác quy định tại điểm d khoản 1 Điều này;"
D244_K2_Dc,Điểm c Khoản 2 Điều 244,Điểm,"Từ 01 cá thể đến 02 cá thể voi, tê giác hoặc bộ phận cơ thể không thể tách rời sự sống của từ 01 cá thể đến 02 cá thể voi, tê giác; từ 03 cá thể đến 05 cá thể gấu, hổ hoặc bộ phận cơ thể không thể tách rời sự sống của từ 03 cá thể đến 05 cá thể gấu, hổ;"
D244_K2_Dd,Điểm d Khoản 2 Điều 244,Điểm,Ngà voi có khối lượng từ 20 kilôgam đến dưới 90 kilôgam; sừng tê giác có khối lượng từ 01 kilôgam đến dưới 09 kilôgam;
D244_K2_De,Điểm e Khoản 2 Điều 244,Điểm,"Lợi dụng chức vụ, quyền hạn hoặc lợi dụng danh nghĩa cơ quan, tổ chức;"
D244_K2_Dg,Điểm g Khoản 2 Điều 244,Điểm,Sử dụng công cụ hoặc phương tiện săn bắt bị cấm;
D244_K2_Dh,Điểm h Khoản 2 Điều 244,Điểm,Săn bắt trong khu vực bị cấm hoặc vào thời gian bị cấm;
D244_K2_Di,Điểm i Khoản 2 Điều 244,Điểm,"Buôn bán, vận chuyển qua biên giới;"
D244_K2_Dk,Điểm k Khoản 2 Điều 244,Điểm,Tái phạm nguy hiểm.
D244_K2_Dđ,Điểm đ Khoản 2 Điều 244,Điểm,Có tổ chức;
D244_K3,Khoản 3 Điều 244,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 10 năm đến 15 năm:"
D244_K3_Da,Điểm a Khoản 3 Điều 244,Điểm,"Số lượng động vật hoặc bộ phận cơ thể không thể tách rời sự sống của 08 cá thể lớp thú trở lên, 11 cá thể lớp chim, bò sát trở lên hoặc 16 cá thể động vật lớp khác trở lên quy định tại điểm a khoản 1 Điều này;"
D244_K3_Db,Điểm b Khoản 3 Điều 244,Điểm,"Số lượng động vật hoặc bộ phận cơ thể không thể tách rời sự sống của 12 cá thể lớp thú trở lên, 16 cá thể lớp chim, bò sát trở lên hoặc 21 cá thể động vật lớp khác trở lên quy định tại điểm d khoản 1 Điều này;"
D244_K3_Dc,Điểm c Khoản 3 Điều 244,Điểm,"Từ 03 cá thể voi, tê giác trở lên hoặc bộ phận cơ thể không thể tách rời sự sống của 03 cá thể voi, tê giác trở lên; 06 cá thể gấu, hổ trở lên hoặc bộ phận cơ thể không thể tách rời sự sống của 06 cá thể gấu, hổ trở lên;"
D244_K3_Dd,Điểm d Khoản 3 Điều 244,Điểm,Ngà voi có khối lượng 90 kilôgam trở lên; sừng tê giác có khối lượng 09 kilôgam trở lên.
D244_K4,Khoản 4 Điều 244,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
D244_K5,Khoản 5 Điều 244,Khoản,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:"
D244_K5_Da,Điểm a Khoản 5 Điều 244,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2.000.000.000 đồng đến 10.000.000.000 đồng;"
D244_K5_Db,Điểm b Khoản 5 Điều 244,Điểm,"Phạm tội thuộc một trong các trường hợp quy định tại các điểm a, b, c, d, đ, g, h, i và k khoản 2 Điều này, thì bị phạt tiền từ 10.000.000.000 đồng đến 20.000.000.000 đồng;"
D244_K5_Dc,Điểm c Khoản 5 Điều 244,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt tiền từ 20.000.000.000 đồng đến 30.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 06 tháng đến 03 năm;"
D244_K5_Dd,Điểm d Khoản 5 Điều 244,Điểm,"Phạm tội thuộc trường hợp quy định tại Điều 79 của Bộ luật này, thì bị đình chỉ hoạt động vĩnh viễn;"
D244_K5_Dđ,Điểm đ Khoản 5 Điều 244,Điểm,"Pháp nhân thương mại còn có thể bị phạt tiền từ 600.000.000 đồng đến 1.200.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định hoặc cấm huy động vốn từ 01 năm đến 03 năm."
D292,[275] (được bãi bỏ),Điều,[275] (được bãi bỏ)
D389,Tội che giấu tội phạm,Điều,Tội che giấu tội phạm
D389_K1,Khoản 1 Điều 389,Khoản,"Người nào không hứa hẹn trước mà che giấu một trong các tội phạm quy định tại các điều sau đây của Bộ luật này, nếu không thuộc trường hợp quy định tại khoản 2 Điều 18 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm:"
D389_K1_Da,Điểm a Khoản 1 Điều 389,Điểm,"Các điều 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120 và 121;"
D389_K1_Db,Điểm b Khoản 1 Điều 389,Điểm,"Điều 123, các khoản 2, 3 và 4 Điều 141, Điều 142, Điều 144, khoản 2 và khoản 3 Điều 146, các khoản 1, 2 và 3 Điều 150, các điều 151, 152, 153 và 154;"
D389_K1_Dc,Điểm c Khoản 1 Điều 389,Điểm,"Điều 168, Điều 169, các khoản 2, 3 và 4 Điều 173, các khoản 2, 3 và 4 Điều 174, các khoản 2, 3 và 4 Điều 175, các khoản 2, 3 và 4 Điều 178;"
D389_K1_Dd,Điểm d Khoản 1 Điều 389,Điểm,"Khoản 3 và khoản 4 Điều 188, khoản 3 Điều 189, khoản 2 và khoản 3 Điều 190, khoản 2 và khoản 3 Điều 191, khoản 2 và khoản 3 Điều 192, các khoản 1, 2, 3 và 4 Điều 193, các khoản 1, 2, 3 và 4 Điều 194, các khoản 2, 3 và 4 Điều 195, khoản 2 và khoản 3 Điều 196, khoản 3 Điều 205, các khoản 2, 3 và 4 Điều 206, Điều 207, Điều 208, khoản 2 và khoản 3 Điều 219, khoản 2 và khoản 3 Điều 220, khoản 2 và khoản 3 Điều 221, khoản 2 và khoản 3 Điều 222, khoản 2 và khoản 3 Điều 223, khoản 2 và khoản 3 Điều 224;"
D389_K1_De,Điểm e Khoản 1 Điều 389,Điểm,"Các điều 248, 249, 250, 251, 252 và 253, khoản 2 Điều 254, các điều 255, 256, 257 và 258, khoản 2 Điều 259;"
D389_K1_Dg,Điểm g Khoản 1 Điều 389,Điểm,"Các khoản 2, 3 và 4 Điều 265, các điều 282, 299, 301, 302, 303 và 304, các khoản 2, 3 và 4 Điều 305, các khoản 2, 3 và 4 Điều 309, các khoản 2, 3 và 4 Điều 311, khoản 2 và khoản 3 Điều 329;"
D389_K1_Dh,Điểm h Khoản 1 Điều 389,Điểm,"Các khoản 2, 3 và 4 Điều 353, các khoản 2, 3 và 4 Điều 354, các khoản 2, 3 và 4 Điều 355, khoản 2 và khoản 3 Điều 356, các khoản 2, 3 và 4 Điều 357, các khoản 2, 3 và 4 Điều 358, các khoản 2, 3 và 4 Điều 359, các khoản 2, 3 và 4 Điều 364, các khoản 2, 3 và 4 Điều 365;"
D389_K1_Di,Điểm i Khoản 1 Điều 389,Điểm,"Khoản 3 và khoản 4 Điều 373, khoản 3 và khoản 4 Điều 374, khoản 2 Điều 386;"
D389_K1_Dk,Điểm k Khoản 1 Điều 389,Điểm,"Các điều 421, 422, 423, 424 và 425."
D389_K1_Dđ,Điểm đ Khoản 1 Điều 389,Điểm,Khoản 2 và khoản 3 Điều 243;
D389_K2,Khoản 2 Điều 389,Khoản,"Phạm tội trong trường hợp lợi dụng chức vụ, quyền hạn cản trở việc phát hiện tội phạm hoặc có những hành vi khác bao che người phạm tội, thì bị phạt tù từ 02 năm đến 07 năm."
D426,Hiệu lực thi hành[400] Bộ luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm...,Điều,"Hiệu lực thi hành[400] Bộ luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2018[401]. Bộ luật Hình sự số 15/1999/QH10 và Luật số 37/2009/QH12 sửa đổi, bổ sung một số điều của Bộ luật Hình sự hết hiệu lực thi hành kể từ ngày Bộ luật này có hiệu lực thi hành. Nơi nhận: - Văn phòng Chính phủ (để đăng Công báo); - Cục KTVB và QLXLVPHC, Bộ Tư pháp (để đăng trên CSDL Quốc gia về VBPL); - Cục Quản trị, VPQH (để đăng trên Cổng Thông tin điện tử của Quốc hội); - Vụ Chuyển đổi số, VPQH (để đăng trên "
D426_K1,Khoản 1 Điều 426,Khoản,"Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2026, trừ trường hợp quy định tại khoản 2 Điều này."
D426_K2,Khoản 2 Điều 426,Khoản,"Quy định tại Điều 139, khoản 1 và khoản 2 Điều 162 của Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2028.”. Điều 3 và Điều 4 của Luật số 86/2025/QH15 sửa đổi, bổ sung một số điều của Bộ luật Hình sự, có hiệu lực kể từ ngày 01 tháng 7 năm 2025 quy định như sau: “Điều 3. Hiệu lực thi hành Luật này có hiệu lực thi hành từ ngày 01 tháng 7 năm 2025."
